Tweet_clean,HS,Abusive,HS_Weak,HS_Moderate,HS_Strong,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
pengguna pengguna pengguna mampus gembel kalah debat anak kaum cetek tau kaum pikirannya dangkal sifatnya memaksakan argumennya diterima bodoh,1,1,1,0,0,1,0,0,0,0,0,1
pengguna pengguna attend kelas,0,1,0,0,0,0,0,0,0,0,0,0
masuk akal logis pemerintah membiarkan mengacaukan proyek strategis elektonik kartu tanda penduduk pengacauan penggagalan pencetakan blanko elektonik kartu tanda penduduk dibiarkan presiden susilo bambang yudhoyono dibuka,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pakai kacamata bang sipit,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna ya sih ketek onta xcd xa xc xb xcd xc xca xcd xa xc xb,1,1,1,0,0,1,0,0,0,0,0,1
sahabat nabi pergi merantau mengembara timur mencari bani jawi situlah permulaan bani jawi menerima islam peperangan mendukung islam kewajiban,0,0,0,0,0,0,0,0,0,0,0,0
pengguna tenaga kerja indonesia formal jutawan om admin nrekan sektor oil amp gas timur kuwait uni emirat arab amp qatar berpenghasilan bersih usd perbulan level operator level engineer,0,0,0,0,0,0,0,0,0,0,0,0
kerja sisternet kementerian pedesaan pembangunan daerah tertinggal transmigrasi dorong internet media sosial tingkatkan ekonomi pedesaan pengguna pengguna pengguna pengguna,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna weh ambek kesah pasal kerajaan pesemua nih bodoh je as long as hidup tenang beban,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna umat umat onta ya ustad nabi bawa umat ustad cangkeman,1,1,0,1,0,0,1,1,0,0,0,0
pengguna jilat sih jokowi munafik cebong diam,1,1,1,0,0,1,0,0,0,0,0,1
tolak hoaks pilihan kepala daerah kota kediri damai,0,0,0,0,0,0,0,0,0,0,0,0
blokir cina telegram diblokir jokowi tuduh teroris sabu cina cina usir sesuai berpikir rezim,1,0,0,1,0,0,1,0,1,0,0,0
pengguna aduh aduh tuti kunti tahan tuti,0,0,0,0,0,0,0,0,0,0,0,0
indomarttt bawa tas menambah sampah plastik rumah xf xf xac,0,0,0,0,0,0,0,0,0,0,0,0
memfitnah jenderal memfitnah prabowo menyudutkan umat islam situ partai komunis indonesia ya uniform resource locator,1,0,1,0,0,1,0,0,1,0,0,0
pengguna enak ngentot straight,0,1,0,0,0,0,0,0,0,0,0,0
baca berita organisasi masyarakat melaporkan pembacaan puisi ganjar pranowo dianggap menistakan agama ciptaannya gus mus bikin menonton final aff,0,0,0,0,0,0,0,0,0,0,0,0
sih berharap cebong demo melaporkan pengguna dugaan penistaan agama biar dunia meliat gerombolan orang dungu bersembunyi dunia maya diketiak penguasa,1,1,0,1,0,0,1,0,0,0,0,1
pengguna pengguna pengguna pakai memek haha,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna corong congor cebong biadab,1,1,0,1,0,0,1,0,0,0,0,1
partai demokrasi indonesia perjuangan puan maharani prioritas calon wakil presiden waaaaaw calon wakil presiden jokowi keren sip setuju banget biar nyata oke keren viva,1,0,0,1,0,0,1,0,0,0,0,1
pengguna sih anjir receh banget gue,0,1,0,0,0,0,0,0,0,0,0,0
fiksi fakta,0,0,0,0,0,0,0,0,0,0,0,0
pengguna anjing gue tertawa,0,1,0,0,0,0,0,0,0,0,0,0
teramat alasan menghimpit penguasaan materi berselubung agama nasionalisme ideologi partai politik warna kulit dada sesak asap bom mata terhalangi pekat debu pandangan terbentur kaca tembok,0,0,0,0,0,0,0,0,0,0,0,0
jimin link dasar manusia homo jin sueeeee membagikan gue idih ogaaaah non rebreathing mask gue suka cewek buruan apussssssssssssss,1,1,1,0,0,1,0,0,0,0,1,0
teman ahok tai pemimpinnya kayak babi pengguna,1,1,0,1,0,0,1,0,0,0,0,1
pengguna cebong mengerti kocak kocak,1,1,0,1,0,0,1,0,0,0,0,1
hadapan ulama rommy alasan ppp dukung jokowi,0,0,0,0,0,0,0,0,0,0,0,0
pengguna hoaks pokemon go yahudi,0,0,0,0,0,0,0,0,0,0,0,0
pengguna lo gue sih bodoh jungkir kayak bodoh instropeksi mawas xe xa,0,1,0,0,0,0,0,0,0,0,0,0
pengguna saksinya saksi bisu,0,0,0,0,0,0,0,0,0,0,0,0
pengguna deh goblok,1,1,1,0,0,1,0,0,0,0,0,1
twit mijoo lumayan wkwk edan sih mbaknya,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna hai goblok kabar kemarin admin pengguna bilang turki bayi lahir dibebankan utang parah indonesia gue kasih tau ya solvabilitas utang ratusan negara kuliah eko,1,1,0,1,0,0,1,0,0,0,0,1
lengkap julukan komisi pemberantasan korupsi antek yahudi komunis haha bubarkan semen padang fc,1,0,0,0,1,0,1,0,0,0,0,1
pengguna kompedium ajaran sosial gereja oke mbak prioritas sekolah katolik,0,0,0,0,0,0,0,0,0,0,0,0
sejahtera lahir dicapai kemakmuran sejahtera batin dicapai keadilan nusaha mencapai kemakmuran rezim mis bangunan infrastruktur pemberantasan ilegal fishing bbm harga freeport apresiasi,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pernyataan sampah dasar sontoloyo,1,1,1,0,0,1,0,0,0,0,0,1
tetes embun saksi perindu menyebut namamu bisu,0,0,0,0,0,0,0,0,0,0,0,0
pengguna belajar bahasa asing,0,0,0,0,0,0,0,0,0,0,0,0
pengguna maaf memaafkan memaklumi sifat burik mu lt senpai teriak senpai,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna kesalahan beliau dibeli rezim,0,0,0,0,0,0,0,0,0,0,0,0
kelas berat nih beruntung jakarta gubernur keren pakai amarah marah memakai arah semringah menata membangun jakarta,0,0,0,0,0,0,0,0,0,0,0,0
pengguna buaya darat buaya air,0,0,0,0,0,0,0,0,0,0,0,0
pengguna orang to ku te alias monyet,1,1,1,0,0,1,0,0,0,0,0,1
pengguna jokowi salah harga telur naikpun ayamnya salah jijik rejim cepat,1,0,1,0,0,1,0,0,0,0,0,1
seru nih mengobrol sarap kayaknya by the way suka nama penggunanya bagus,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna partai komunis indonesia gerwani pemuda rakyat baperki tanda menampak bangkit didiamkan xf xf xf xf xf xf xf xf xf xf xf xf xf xf,0,0,0,0,0,0,0,0,0,0,0,0
mencoba banget pakai bahasa mencampur susah tau kosakata bahasa kadang bingung aduh lupa pokoknya pakai bahasa asing kemampuanku mengolah,0,0,0,0,0,0,0,0,0,0,0,0
dewan perwakilan rakyat terbusuk,1,1,0,1,0,0,1,0,0,0,0,1
sisi xe petani miliki tanah produktif korporasi tuan tanah mengakuisi ribuan hektar difasilitasi rejim,0,0,0,0,0,0,0,0,0,0,0,0
golkar setya novanto setya novanto golkar lolos jerat hukum pecat partai golkar cerminan orang layaknya soeharto,1,0,0,1,0,0,1,0,0,0,0,1
pengguna haha xf xf buaya darat buaya sungai,0,0,0,0,0,0,0,0,0,0,0,0
pengguna julia perez cupu haha,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna visi misi anies sandi berambisi gubernur sayang suka sara hoaks pinta,1,0,0,1,0,0,1,0,0,0,0,1
semoga sehat presiden jokowi,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pagi indah memek mu,0,1,0,0,0,0,0,0,0,0,0,0
reaksi kekecewaan kalangan ulama habib rizieq menginstruksikan berhenti membully kh ruf amin kalangan ulama clear analisisku ulama terpecah berdiri jalan kebenaran,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna ambang batas calon presiden dipermasalahkan langkah politik oposisi diuntungkan mayoritas partai tertarik figur prabowo gerakan tagar ganti presiden satunya gerakan ditawarkan,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna janji deh tepati juta lapangan kerja rakyat tenaga kerja asing cina,1,0,1,0,0,1,0,0,1,0,0,0
pengguna pengguna bahasa indon but sialan bajingan uniform resource locator,1,1,1,0,0,1,0,0,0,0,0,1
pengguna pengguna pengguna susilo bambang yudhoyono utangnya menghasilkan jokowi utang mertua presiden,1,0,1,0,0,1,0,0,0,0,0,1
beda kartu global system for mobile nama berdua kartu keluarga,0,0,0,0,0,0,0,0,0,0,0,0
membicarakan antek,0,0,0,0,0,0,0,0,0,0,0,0
pengguna malu memalukan gerindra admin surat pemberitahuan tahunan,1,0,1,0,0,1,0,0,0,0,0,1
pengguna pengguna tolong retweet islam nusantara radikal inginnya sih indonesia islam nusantara agama hindu buddha kristen ahmadiyah,0,0,0,0,0,0,0,0,0,0,0,0
pengguna gue tau bom mukanya haha,0,0,0,0,0,0,0,0,0,0,0,0
kebebasan bersuara media berasaskan perkara iaiu berteraskan tanggung kebenaran mengikuti tafsiran citra budaya tempatan acuan barat pm najib,0,0,0,0,0,0,0,0,0,0,0,0
katekismus gereja katolik melarang minuman keras lantang menentang perbudakan disebabkan minuman keras ayat anggur positif pengkhotbah mazmur amos minumlah anggur hati senang,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna tukang hoaks basmi hoaks bunuh,1,0,1,0,0,1,0,0,0,0,0,1
pengguna pusing gue lihat in anak orang tai xf xf xf xf xf xf,0,0,0,0,0,0,0,0,0,0,0,0
pengguna buaya nih buaya muara buaya darat siluman buaya,0,0,0,0,0,0,0,0,0,0,0,0
gue orang religius suka miris lihat orang mengakuinya religius ngelive instagram facebook ibadah mending duduk minum bir cerita kotor jujur mu,0,0,0,0,0,0,0,0,0,0,0,0
kunyuk mas hehe uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna mencret hyung,0,0,0,0,0,0,0,0,0,0,0,0
bubarkan partai gaduh partai burung pipit partai sapi jualan agama,1,0,0,0,1,0,1,0,0,0,0,1
pengguna bubarkan dewan perwakilan rakyat berguna,1,0,0,0,1,0,1,0,0,0,0,1
peningkatan kali keempat kadang malaysia bank dunia petanda kerajaan barisan nasional menguruskan ekonomi datuk seri najib tun razak,0,0,0,0,0,0,0,0,0,0,0,0
pengguna bubarkan komisi pemberantasan korupsi busuk,1,1,0,0,1,0,1,0,0,0,0,1
pengguna pengguna pengguna pengguna jokowi mundur jantan,1,0,1,0,0,1,0,0,0,0,0,1
pengguna sandiaga diduga kampanyekan sudirman ida masjid solo komisi pemelihan uniform resource locator uniform resource locator pengguna xe xa,0,0,0,0,0,0,0,0,0,0,0,0
pengguna dengar bocoran asing milan rekrut pemain argentina ta mbah emanuel deh porras xf xf xf xf,0,0,0,0,0,0,0,0,0,0,0,0
pengguna kadang jijik alay dman atuh perjalanan hidup wkwk,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna penyesatan pengurus nahdlatul ulama kebaikan menyembunyikan jahat islam,1,1,0,1,0,0,1,1,0,0,0,0
pengguna pengguna mayoritas minoritas konsep sependek pengetahuan perintah kitab suci kristen buddha hindu melarang memilih pemimpin teman pegawai agama,0,0,0,0,0,0,0,0,0,0,0,0
pengguna dasar onta pulang arab,1,1,1,0,0,1,0,0,0,0,0,1
pengguna sipit gede kak,0,0,0,0,0,0,0,0,0,0,0,0
uniform resource locator lt pacar lesbi,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna raja ampat papua barat orang maluku budaya dibawa pembangunan penyebaran agama kristen papua sepengetahuan dipengaruhi orang maluku ambon orang bel,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna jilat pantat rizieq kayak,1,1,1,0,0,1,0,0,0,0,0,1
sepakat argumen pengguna pemerintah jokowi terkesan fokus pembangunan infrastruktur amp mengesampingkan kesejahteraan rakyat tenaga kerja asing membanjiri sektor mestinya diisi warga negara indonesia rakyat menganggur,1,0,1,0,0,1,0,0,0,0,0,1
pengguna pengguna sengaja hasil pilihan kepala daerah daerah khusus ibukota memuaskan,0,0,0,0,0,0,0,0,0,0,0,0
ayo jokower mentwit bantuan sembako duit pribadi jokowi buru hapus twit,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pribumi tolak etnis cina pemimpin indonesia adu pancasila bineka,1,0,0,0,1,0,1,0,1,0,0,0
pengguna pengguna kafir,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna xf xf xf xf xf xf kemarin terbahak lihat kebodohan km panas bilang orang ulang dungu cebong xf xf xf xf xf xf xf,1,1,1,0,0,1,0,0,0,0,0,1
survei dimanakah gereja katolik terdekat desa gue gue lakukan gue ditempatkan desa which is setelahnya which is teman gue presentasi kondisi desa lihat kemarin,0,0,0,0,0,0,0,0,0,0,0,0
pengguna kencan xf xf xa xf xf xa xf xf xa nih tau orang gila rumah gue kemarin gue menyapu pas teras gue lihat buka celana memegang titit xf xf xa xf xf xa xf xf xa xf,0,1,0,0,0,0,0,0,0,0,0,0
selamat minggu partai komunis indonesia tamat hancur awasi gerakan hati komplotan makhluk kaki larang muka bumi indonesia,1,0,0,1,0,0,1,1,1,0,0,0
pengguna pengguna gentle mundur jabatan partai ksatria,1,0,1,0,0,1,0,0,0,0,0,1
pengguna teteeeppp ujungnya menyalahkan pemerintah wkwk menyangkutnya dewan perwakilan rakyat coba masyarakat teriak adem ayem,0,0,0,0,0,0,0,0,0,0,0,0
gue modar,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna admin pengguna kebangetan tolol kemarin kemarin dana bantuan kementerian pedesaan diakui kerja nyata partai gerindra goblok,1,1,0,1,0,0,1,0,0,0,0,1
pengguna pengguna pengguna tau mengabaikan rpjmn proyek dimasukkan play station network menyebabkan proyek diselesaikan cepat,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna bikin resah lini sih monyet kafir pengguna,1,1,1,0,0,1,0,1,0,0,0,0
lengserkan jokowi kekuasaan cina komunis,1,0,0,0,1,1,0,0,1,0,0,0
bini gue kinclong kayak gigi spider man,0,0,0,0,0,0,0,0,0,0,0,0
pengguna presiden polling menang mimpi onani,1,1,1,0,0,1,0,0,0,0,1,0
pikiranku dibaca amp digiring silit ireng dobol hijau,0,1,0,0,0,0,0,0,0,0,0,0
pengguna maaf gila hormat tolong line muda berbicara sopan xe xa,0,0,0,0,0,0,0,0,0,0,0,0
pengguna suka pencitraan laris piala citra versi kecebong sekolam pencari makan hidup hasil penjilatan master kecebong peduli master cebong goblok sekolam,1,1,0,1,0,0,1,0,0,0,0,1
pengguna presiden jamin negara berantakan,0,0,0,0,0,0,0,0,0,0,0,0
partai demokrasi indonesia perjuangan targetkan ya menang persen tidore strateginya pengguna pengguna,0,0,0,0,0,0,0,0,0,0,0,0
ya sekian pandangan awam wkwk pandangan awam riset riset tai kucing apalah have good day,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pecat menteri data ngawur memaksakan haha,1,0,1,0,0,1,0,0,0,0,0,1
xe xcpengetahuan menggantikan persahabatan suka orang idiot kehilanganmu spongebob xe xd xe patrick,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna aktivis anak buah eks partai komunis indonesia gerwani,0,0,0,0,0,0,0,0,0,0,0,0
kak kak kak kak memanggil kak kayak meladeni adik imut culun umur malas ah,0,1,0,0,0,0,0,0,0,0,0,0
pengguna tepar diberangus undang undang md,0,0,0,0,0,0,0,0,0,0,0,0
cari suara bangun jawa presiden jokowi negarawan membangun konektivitas daerah terisolir,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna edan edan pokoknya usir cina cina keparat tau malu,1,1,0,1,0,0,1,0,1,0,0,0
rakyat susah kuli pernyataan prabowo subianto dikritik keras warganet calon presiden abadi,1,0,1,0,0,1,0,0,0,0,0,1
presiden trump as korea utara adakan pembicaraan langsung tingkat,0,0,0,0,0,0,0,0,0,0,0,0
perangilah fitnah agama allah jikaâ,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna aturan negara menganut aturan salah agama bilang negara negara beragama negara agama sender menyinggung ateis bawa bawa,0,0,0,0,0,0,0,0,0,0,0,0
pengguna barat pemimpin kece nan memesona kali cinta hidup presiden hatinya kinerjanya amp ketulusannya sepaket diskon,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna salah coba ya saracen plus buni yani orang iya gubernur direktur rumah sakit ahok,1,0,1,0,0,1,0,0,0,0,0,1
alhamdulillah rapat famili perdana bani nafisah berjalan khidmat,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pemuka agama yahudi ra menyambi po,0,0,0,0,0,0,0,0,0,0,0,0
pengguna lemparkan mercon bom,0,0,0,0,0,0,0,0,0,0,0,0
gila coba faedahnya mengeroyok orang gara gara bikin meme bahan meme hubungannya mengeroyok boro boro anggota keluarga kenal kontol bangsat gobloooooooo,1,1,1,0,0,1,0,0,0,0,1,0
ketua golkar setya novanto pecat bikin malu partai,1,0,1,0,0,1,0,0,0,0,0,1
pengguna teriak asing asing ya,0,0,0,0,0,0,0,0,0,0,0,0
pengguna wkwk gue kepikiran sih dewan perwakilan rakyat ya membutuhkan tega,0,0,0,0,0,0,0,0,0,0,0,0
muncul partai komunis indonesia berbulu monyet uniform resource locator,1,1,0,1,0,0,1,0,1,0,0,0
akbar tanjung kabar ketua golkar ditentukan,0,0,0,0,0,0,0,0,0,0,0,0
rezim sederhana merakyat suka kritik koreksi rakyat opinikan menerus media pro diktator,1,0,1,0,0,1,0,0,0,0,0,1
mal diperiksa barang ya ya mengantisipasi bom kemarin,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna pengguna setuju dibatalkan orang ustad mengomongnya jancuk matamu kasar kotor diambil ilmunya mas permadi arya xf xf xd xf xf xd,0,1,0,0,0,0,0,0,0,0,0,0
pengguna mengandung alkohol aman anak amp bayi aloclair plus finger off kemasannya bersentuhan langsung luka terbuat lidah buaya amp ekstrak kayu manis enak nyaman tid,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna dimanfaatkan akun anonim kayak conan sinting pendukung dasar pengenaan pajak membedakan loyalis fh am berbeda rumit mencoba memetakan konflik,0,0,0,0,0,0,0,0,0,0,0,0
selamat kartini perempuan hebat indonesia maju jokowi,0,0,0,0,0,0,0,0,0,0,0,0
grup wa kantor posting bude sumiyati instagram cerita teman notice sih lihat profilnya anjir kocak,0,1,0,0,0,0,0,0,0,0,0,0
pengguna asyik chubby tante basah achhh enak banget sodok kont xe xa,0,1,0,0,0,0,0,0,0,0,0,0
pengguna gue menulis jaemin gladys adhkslapwje sinting,0,1,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna panasbung langganan,0,0,0,0,0,0,0,0,0,0,0,0
noob ah tidur alamak,0,0,0,0,0,0,0,0,0,0,0,0
aliran sesat dipantau aliran sesat pengguna utang majelis ulama indonesia memantau aliran sesat,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna gue rakyat indonesia sukarela memberantas cebong komunis,1,1,0,0,1,0,1,0,1,0,0,0
pengguna pengguna senang membela ahok menista alquran seakan memiliki ghirah agama mendahului bertobat sesat membela penista agama,1,0,0,1,0,0,1,1,0,0,0,0
pengguna salah contoh iblis berwajah manusia,1,1,1,0,0,1,0,0,0,0,0,1
pengguna sore kak saiful restart modem set top box ya admin cek jaringannya terkoneksi melambat ditunggu kabar baiknya terima kasih ardil,0,0,0,0,0,0,0,0,0,0,0,0
mencatut islam kang aqil isis kejahatannya menipu muhammad bejat dijual nabi,1,1,0,1,0,0,1,1,0,0,0,0
usir duta myanmar pelindung teroris buddha save rohingya,1,0,0,0,1,0,1,1,1,0,0,0
pengguna pengguna pengguna pengguna pengguna enak lo beasiswa asing,0,0,0,0,0,0,0,0,0,0,0,0
new post dodi reza ajak ciptakan pilihan kepala daerah bersih sumatra selatan,0,0,0,0,0,0,0,0,0,0,0,0
mencaci maki bilang boyband an ampas emosi bilang wkwk boyband an xf xf xad westlife xf xf xad,0,0,0,0,0,0,0,0,0,0,0,0
pengguna arthur memasang wajah terkejut gadis asing memarahinya ditabok xe xa xe xa xe xa maaf nona nyamuk berbahaya terbang wajahmu,0,0,0,0,0,0,0,0,0,0,0,0
pengguna dasar buaya,1,1,1,0,0,1,0,0,0,0,0,1
pengguna pengguna ganti presiden tenaga kerja asing cina pulangkan dataran cina pakai getek,1,0,0,0,1,0,1,0,1,0,0,0
pengguna min jadwal kereta jakarta kota pondok cina jam terima kasih,0,0,0,0,0,0,0,0,0,0,0,0
wkwk habis gue diserbu mampus,0,1,0,0,0,0,0,0,0,0,0,0
berengsek gue lihat anjeeeeng fix banget gue pingsan bye uniform resource locator,1,1,1,0,0,1,0,0,0,0,0,1
insya allah presiden aaamiinn,0,0,0,0,0,0,0,0,0,0,0,0
muka sih babi ahok serbet lantai pengguna,1,1,1,0,0,1,0,0,0,0,0,1
pengguna kampreter teriak anjing antek asing asing ya,1,1,0,1,0,0,1,0,0,0,0,1
menyarankan sebutan orang maluku penganut agama kristen,0,0,0,0,0,0,0,0,0,0,0,0
medan beragama kristen protestan mengidolakan cristiano ronaldo hobi main piano fobia petir hewan melata real madrid football club mega si bio,0,0,0,0,0,0,0,0,0,0,0,0
aset liability salah yahudi bertahun barang miliki cinta makanan gadis perut lapar orang beriman bercita cita hidup,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna pengguna pengguna pengguna pengguna pengguna deh suruh sih banci pulang selesaikan pertanggungan jawabkan sp tangan lantas banci,1,1,1,0,0,1,0,0,0,0,1,0
simak berita berita ekonomi bisnis keuangan perbankan teraktual,0,0,0,0,0,0,0,0,0,0,0,0
cina perikemanusiaan suka cina indonesia,1,0,0,1,0,0,1,0,1,0,0,0
dunia kaum sakit hati dibalik hancur indonesia suuzan,1,0,0,1,0,0,1,0,0,0,0,1
pengguna sepakat papres ganti dasn sayang ulama rakyat,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna sangkut paut ya teriak cina keturunan cina teriak partai komunis indonesia pemberontak,1,0,0,1,0,0,1,0,1,0,0,0
pengguna pengguna pengguna pengguna pengguna presidennya pengguna menteri keuangannya presiden otak ekonomi diperhatikan faktor,0,0,0,0,0,0,0,0,0,0,0,0
pengguna pengguna dongok doa ya mas beruntung sukses dunia akhirat amin xf xf xa xf xf xa xf xf xa,0,0,0,0,0,0,0,0,0,0,0,0
pengguna panas perut nih kak maya sebentar jamban durian haha,0,0,0,0,0,0,0,0,0,0,0,0
pengguna maaf orang jb muak silakan modar,1,1,1,0,0,1,0,0,0,0,0,1
kerja diktator jokowi gunting pita sertifikat upacara memenuhi janjinya,1,0,1,0,0,1,0,0,0,0,0,1
muhammad nabi gadungan bangsa indonesia kuat,1,1,0,1,0,0,1,1,0,0,0,0
pidato dipakai ya debat calon presiden,0,0,0,0,0,0,0,0,0,0,0,0
rezim diktaktor ekonomi cina sumpah setia undang undang dasar penghianat pengguna turunkan jokowi,1,0,0,0,1,1,0,0,1,0,0,0
pengguna iblis jahanam ci pembaca puisi,1,1,1,0,0,1,0,0,0,0,0,1
pengguna pengguna pengguna pengguna pengguna ya ampun rejim mencuit jam lupa ingatan xf xf,0,0,0,0,0,0,0,0,0,0,0,0
sukmawati bilang suara azan merdu kupingnya congean budek xf xf xa,1,1,1,0,0,1,0,1,0,1,0,0
pengguna pengguna berani nongol ketahuan belangnya cebong keluarkan kehabisan tau berbicara sukses bt komisi pemberantasan korupsi,1,1,0,1,0,0,1,0,0,0,0,1
pengguna pengguna aher dorong presiden wakil kebanggaan masyarakat jabar,0,0,0,0,0,0,0,0,0,0,0,0
akun akun antek komunis berkeliaran darurat partai komunis indonesia,1,0,0,1,0,0,1,0,1,0,0,0
pengguna kreatif lu kunyuk,0,1,0,0,0,0,0,0,0,0,0,0
menolak berita hoaks menyukseskan pilihan kepala daerah damai,0,0,0,0,0,0,0,0,0,0,0,0
pengguna setan haha,0,1,0,0,0,0,0,0,0,0,0,0
kerugian ditimbulkan rupiah rupiah nilai diharapkan membeli minyak rupiah ditukar mata uang asing penjualnya menjual barang dagangannya,0,0,0,0,0,0,0,0,0,0,0,0
